simulation,total_cost,build_cost,inservice_cost
3202,4062573.6496558124,3912160.819917523,150412.8297382894
3203,4897372.6416892,4742837.828059519,154534.81362968168
3204,3318467.567433295,3176024.654658338,142442.91277495734
3205,3415255.667295076,3287311.4258662504,127944.24142882609
3206,3753398.2560701305,3591465.736363982,161932.51970614836
3207,4568236.287096417,4400317.474950723,167918.81214569413
3208,4683013.305968827,4521220.4409732865,161792.86499553936
3209,4246070.303074823,4093155.3836511844,152914.91942363884
3210,4774929.184733666,4606723.314581715,168205.87015195086
3211,3500896.9835808864,3366979.5520460885,133917.43153479815
3212,4904396.081209891,4726145.191094715,178250.89011517598
3213,5046747.141743038,4889244.131069841,157503.0106731976
3214,4429191.598808096,4277959.383370726,151232.21543736928
3215,5260501.7660411745,5083417.224509436,177084.5415317395
3216,3305442.9026738945,3177598.1439546854,127844.75871920862
3217,3768798.567520581,3626325.606221404,142472.96129917775
3218,3612458.3853267697,3474741.8248091093,137716.56051766017
3219,4370789.399534446,4236010.708501765,134778.69103268086
3220,3448401.487060372,3293378.2148057735,155023.27225459783
3221,4666183.988521194,4499277.660600605,166906.327920589
3222,5178559.818449475,5005220.860369817,173338.95807965664
3223,4363878.571698521,4218570.769946337,145307.80175218385
3224,4174498.832586907,4012976.3979756935,161522.43461121336
3225,3725279.331507587,3567665.3634821824,157613.96802540426
3226,3532997.4367613303,3403732.725809513,129264.71095181756
3227,4530203.172711838,4381753.4624524405,148449.71025939795
3228,4475179.938830635,4336205.440761058,138974.498069578
3229,3851906.8279084004,3710162.9693344454,141743.85857395458
3230,3695992.04735785,3563533.2405684623,132458.80678938702
3231,2723666.6065110145,2610500.41762352,113166.18888749502
3232,3658827.300824432,3520771.9586909525,138055.34213347943
3233,5358579.364661295,5179612.612658735,178966.75200255943
3234,3268155.974330294,3123726.269805231,144429.7045250625
3235,4136883.444182881,3995711.0529046375,141172.3912782432
3236,4613406.267732924,4476608.105877903,136798.1618550205
3237,3458291.905745455,3329275.7799928733,129016.1257525817
3238,4142537.7827275526,3991366.0250202627,151171.75770729093
3239,4518818.780079211,4366781.976193674,152036.80388553816
3240,3705143.121768718,3583820.592676116,121322.52909260207
3241,5595549.817891415,5423519.024323151,172030.79356826434
3242,3093649.475156555,2981377.9314652025,112271.54369135262
3243,4754158.18037478,4607984.629395074,146173.55097970497
3244,3876764.122899103,3746941.1306060906,129822.99229301282
3245,4609816.633478681,4464363.760790745,145452.87268793568
3246,4777662.505774867,4610432.639631235,167229.86614363137
3247,3724704.443102167,3595208.3401528746,129496.10294929265
3248,4406532.338126218,4253219.292686363,153313.04543985496
3249,2763890.105912785,2648553.001354948,115337.10455783612
3250,4557909.663947935,4401560.815387149,156348.848560786
3251,4280146.728784937,4140837.140689337,139309.5880955996
3252,4443023.1872705,4302135.413171368,140887.774099132
3253,4874732.963424267,4727196.038889046,147536.924535221
3254,4306151.921662968,4161388.178295505,144763.743367463
3255,4062067.8097724933,3910194.501330871,151873.30844162186
3256,3501959.382271941,3348500.5602315757,153458.82204036546
3257,3545465.9276639074,3411211.8314574966,134254.09620641024
3258,4925535.419535989,4764319.034423356,161216.38511263358
3259,5077206.810215827,4913977.959568779,163228.85064704757
3260,3951722.8053303747,3797512.836279312,154209.96905106184
3261,4152663.4779774146,4003453.1121833147,149210.36579410007
3262,3533498.5113977306,3399642.7469353415,133855.76446238943
3263,4805092.4115899,4655560.245166278,149532.16642362194
3264,4443197.986479997,4284406.044838502,158791.94164149524
3265,5452803.734640399,5272766.754066572,180036.9805738276
3266,3780948.617293218,3643009.629396256,137938.9878969616
3267,3881259.072553276,3733440.54295381,147818.52959946543
3268,4084107.4016252737,3941348.3053468964,142759.09627837708
3269,4557002.491255116,4406759.854300422,150242.63695469397
3270,3919306.6732382355,3778396.2979541062,140910.3752841291
3271,3524900.1102413246,3389874.5249724276,135025.5852688973
3272,4937421.0046006795,4781066.842084753,156354.1625159253
3273,4567017.497035961,4423080.723099597,143936.77393636384
3274,3665488.7732923124,3530938.1727377535,134550.600554559
3275,4882488.4545568805,4735513.203917218,146975.2506396622
3276,5011252.333063113,4849837.47841676,161414.85464635215
3277,4255095.390050447,4110453.367664483,144642.02238596402
3278,4143210.494352112,3998170.3447877737,145040.14956433838
3279,4527281.735574689,4381522.711541318,145759.0240333698
3280,3759185.6384663694,3632924.582216761,126261.05624960763
3281,4169545.8266832842,4024394.239309233,145151.58737405066
3282,2752641.4525649115,2634189.962831756,118451.48973315518
3283,4588899.144230672,4436706.267227158,152192.8770035145
3284,3026093.348105561,2911328.0281834844,114765.31992207617
3285,5307744.658275895,5141341.912760029,166402.74551586725
3286,4083452.924508375,3943438.0643417463,140014.86016662887
3287,4173773.8061675807,4036504.7976763193,137269.0084912609
3288,3479979.63237339,3344080.5777508086,135899.0546225811
3289,4016399.7107376545,3877487.526148977,138912.18458867792
3290,4934383.969652856,4763162.978618737,171220.99103411974
3291,2703360.0986375557,2574733.474619929,128626.62401762645
3292,4878637.036219928,4719238.776746752,159398.2594731768
3293,4545463.795113014,4383395.101070329,162068.69404268457
3294,3286908.037291718,3142915.2056422182,143992.83164949954
3295,3445239.02285225,3312787.1084501557,132451.91440209385
3296,5398507.463404358,5222125.8315629605,176381.6318413971
3297,3644767.986330134,3512422.116790753,132345.86953938016
3298,3557218.121559276,3436545.503480228,120672.61807904838
3299,4652619.860862955,4512139.8996498855,140479.96121306918
3300,4180832.1434149644,4033621.8343762998,147210.30903866465
3301,3293452.990516313,3166819.3030476663,126633.68746864668
3302,4037671.646688081,3886250.922753127,151420.7239349541
3303,3329918.7024972527,3196076.1814992325,133842.52099801975
3304,4402541.4349733675,4264215.2273399355,138326.20763343218
3305,4970285.823699079,4818046.496120741,152239.32757833836
3306,4338975.102556235,4199100.945455397,139874.1571008388
3307,4422263.760503601,4290082.764301939,132180.99620166316
3308,5172080.240470528,4995992.468810444,176087.77166008356
3309,3834899.7979647014,3707868.920078772,127030.87788593007
3310,3153952.142320683,3026818.7102992516,127133.43202143193
3311,4312762.009835007,4155844.9384532897,156917.07138171676
3312,5505930.479101264,5334713.774240279,171216.70486098566
3313,3392520.370162781,3269621.0389497327,122899.33121304779
3314,3975521.077568364,3832915.5726293614,142605.50493900283
3315,4490938.950714225,4349928.805282186,141010.14543203887
3316,4370303.238663497,4202748.7115300335,167554.52713346345
3317,3293979.3395226127,3164153.7713355836,129825.56818702916
3318,4702809.299709348,4545120.544692408,157688.7550169396
3319,5375877.778049393,5218879.06215888,156998.71589051263
3320,4445308.651293176,4308466.503607454,136842.14768572274
3321,3456098.696794211,3340140.6329058176,115958.06388839347
3322,3240408.385085339,3100326.920765661,140081.46431967802
3323,4262007.087638409,4128126.6222745255,133880.46536388356
3324,4782433.24852228,4614504.9567554705,167928.29176680936
3325,4546397.826716201,4375556.484332445,170841.34238375683
3326,3934410.918165612,3817167.260535642,117243.65762997056
3327,3765451.476288768,3611977.153810702,153474.32247806626
3328,3273203.2996297004,3128072.745894927,145130.55373477304
3329,4630850.67794794,4472187.519837436,158663.15811050305
3330,4555182.980011357,4400097.118840254,155085.8611711035
3331,2897714.117882567,2779574.9476648862,118139.17021768026
3332,5066210.199253095,4888986.860527796,177223.33872529966
3333,4426246.392002672,4264708.290604935,161538.10139773754
3334,4918115.177656949,4750047.5873449985,168067.59031195068
3335,3181182.199319152,3040152.658246913,141029.54107223873
3336,3299728.594140254,3172006.436152656,127722.15798759746
3337,4047446.9198581493,3911453.6314436686,135993.28841448063
3338,4100508.8512172564,3952337.309433892,148171.54178336443
3339,5357341.107776314,5196655.42423782,160685.68353849332
3340,4190777.959878325,4054903.537521434,135874.4223568908
3341,3871353.047528953,3733842.1306359903,137510.91689296273
3342,3389237.4907848095,3262023.624554851,127213.86622995792
3343,4944137.866340137,4787361.334365849,156776.53197428788
3344,3269708.9987251787,3142957.490525783,126751.5081993958
3345,4927208.526245305,4746662.9179303,180545.60831500404
3346,3697384.467409978,3562942.8799043437,134441.58750563447
3347,5129734.570853046,4968373.790650783,161360.78020226303
3348,4607317.91157823,4461873.172874516,145444.73870371416
3349,3717801.5197691806,3589422.2362776715,128379.28349150921
3350,3576948.6170119615,3440905.029634597,136043.58737736472
3351,3726658.9714149917,3587335.865793792,139323.10562120035
3352,4387306.081510553,4218071.825902325,169234.2556082275
3353,3871243.0951857604,3723060.469010761,148182.62617499908
3354,3913703.0319765033,3772330.7217430063,141372.310233497
3355,3894186.959790364,3747594.9019011133,146592.05788925142
3356,4130200.9286061344,3990684.552398444,139516.37620769028
3357,2782359.8989315075,2669297.966644668,113061.93228683967
3358,4235401.742863129,4090374.8884627623,145026.8544003656
3359,3677003.060305805,3539108.8531319485,137894.20717385638
3360,3332797.721858512,3208753.6236062627,124044.09825224968
3361,2943661.7534557963,2834544.3201798494,109117.43327594624
3362,2834452.5244609956,2715254.9577543917,119197.56670660387
3363,3075826.9540273487,2958882.0726109636,116944.88141638499
3364,3448222.383184367,3314886.7249798058,133335.6582045613
3365,5254207.354992043,5087769.65060123,166437.70439081255
3366,3821334.812808667,3687949.896469113,133384.9163395541
3367,4190941.1817285856,4065660.473381058,125280.70834752794
3368,4089161.4809601116,3950669.565718035,138491.91524207674
3369,4115929.9120422173,3962461.1201875904,153468.79185462632
3370,3892602.2056894004,3746250.390935324,146351.81475407656
3371,3426909.3503291085,3303557.1046385565,123352.24569055246
3372,5065908.957910989,4902629.640835544,163279.31707544543
3373,5238882.491007175,5062734.787100183,176147.70390699364
3374,2973254.1624953276,2855582.5157168657,117671.64677846222
3375,3237999.3078736085,3105640.954678495,132358.35319511345
3376,3876602.113586834,3742465.382494674,134136.73109216033
3377,3399560.713151174,3267675.668187982,131885.04496319243
3378,4537931.291566085,4370772.285646807,167159.0059192775
3379,3521894.03723577,3390169.7151678097,131724.32206795987
3380,5431778.827147783,5261068.27498569,170710.5521620929
3381,5073129.58902085,4902219.506272588,170910.0827482614
3382,4329942.798533423,4181802.9920844543,148139.806448968
3383,4655014.4021905,4495941.285098483,159073.1170920166
3384,4563626.821648212,4416395.033160694,147231.7884875187
3385,3509567.1297278507,3378085.7388003133,131481.3909275379
3386,3503338.905198206,3372422.0045496337,130916.90064857283
3387,4335702.501959536,4176016.705564042,159685.7963954941
3388,4689727.537183253,4525387.744240134,164339.79294311826
3389,3985372.621415037,3837817.476714737,147555.14470030047
3390,3085809.4867391554,2950179.3017090186,135630.18503013693
3391,3856414.7270769044,3724335.156222705,132079.57085419985
3392,4195028.395874943,4052260.423844663,142767.97203028025
3393,3995360.942106706,3851920.535980677,143440.40612602953
3394,5360953.068374619,5195163.1893985635,165789.87897605487
3395,3162850.554570326,3039944.204425469,122906.35014485741
3396,4234028.614233708,4084299.599307506,149729.0149262022
3397,4812022.457715439,4652919.386695683,159103.07101975635
3398,5293191.718274799,5115321.235434458,177870.4828403424
3399,3738764.106761158,3592317.396229705,146446.71053145287
3400,4154706.808912266,4016202.010653479,138504.79825878696
3401,4266769.079254307,4125676.3340224796,141092.74523182615
3402,4108601.962512275,3970223.5159876435,138378.4465246317
3403,3793083.135479576,3658895.1980825444,134187.93739703106
3404,4315175.8223913815,4166143.349019448,149032.47337193383
3405,2739299.3094183113,2621177.9970117174,118121.31240659406
3406,4381525.362469399,4234004.3024593135,147521.06001008517
3407,3907579.225756932,3765916.69512763,141662.53062930246
3408,4156062.0322493603,4002515.704384573,153546.3278647877
3409,5305023.54545491,5121156.376811799,183867.16864311084
3410,3725347.0718664555,3604382.89605899,120964.17580746578
3411,3776818.421592172,3635159.0025643017,141659.41902786965
3412,5317482.209911234,5156447.938842132,161034.27106910085
3413,3639930.2037484907,3508196.744091755,131733.45965673524
3414,3769513.4326093392,3628582.96022549,140930.47238384964
3415,4127842.3906052653,3984582.499989498,143259.89061576716
3416,4674640.021454394,4529683.285458883,144956.73599551184
3417,4116243.4293469302,3988580.6754912455,127662.75385568454
3418,3233151.3365021986,3105635.0656915857,127516.2708106133
3419,3626072.8474686644,3494486.1448038155,131586.70266484885
3420,3522339.3539912766,3392382.4626962515,129956.89129502482
3421,4210417.599886548,4054132.247395454,156285.3524910947
3422,4059076.7839881033,3907452.112455503,151624.67153260057
3423,4186510.492258846,4037766.0537735815,148744.4384852639
3424,3069461.347569145,2945359.984432972,124101.36313617232
3425,4713185.556423452,4554445.183245804,158740.37317764797
3426,4034853.1272658287,3892351.663721986,142501.4635438425
3427,5095586.790079928,4947993.217102205,147593.57297772213
3428,4239184.081763901,4089818.2273791567,149365.85438474405
3429,4872063.168059127,4703827.241588446,168235.9264706806
3430,4058581.8213221994,3918977.8516918872,139603.9696303125
3431,4898894.185317521,4732797.567538406,166096.61777911527
3432,4530086.696543415,4382552.331046779,147534.36549663654
3433,4203840.63833063,4063295.930672574,140544.70765805582
3434,5317340.843714557,5158743.026695474,158597.81701908223
3435,4709779.477355497,4542890.982779617,166888.49457587974
3436,4234067.900702549,4098922.6651101704,135145.2355923785
3437,3086083.3864244106,2948139.70270258,137943.68372183002
3438,3355589.185123133,3216306.71621345,139282.4689096827
3439,4040924.0761126243,3901022.151807489,139901.92430513527
3440,4352925.694506275,4193483.664201916,159442.03030435918
3441,3369103.5618465757,3236121.70217883,132981.85966774574
3442,3999695.4515928007,3857001.4609716358,142693.99062116604
3443,5101759.016869949,4941751.157970905,160007.85889904381
3444,4618494.331705468,4441042.43411016,177451.89759530773
